188,543046	783,992778	762,147778	674,767778	817,973889	830,110000	791,274444	759,720556
188,929193	798,556111	769,429444	791,274444	723,312222	759,720556	728,166667	788,847222
189,315312	776,711111	684,476667	725,739444	771,856667	708,748889	737,875556	745,157222
189,701403	771,856667	788,847222	767,002222	767,002222	839,818889	786,420000	827,682778
190,087466	764,575000	791,274444	779,138333	883,508889	793,701667	825,255556	723,312222
190,473500	796,128889	813,119444	820,401111	759,720556	810,692222	769,429444	796,128889
190,859506	830,110000	791,274444	827,682778	830,110000	742,730000	817,973889	849,527778
191,245484	776,711111	781,565556	854,382222	725,739444	791,274444	791,274444	798,556111
191,631434	813,119444	783,992778	769,429444	742,730000	810,692222	820,401111	776,711111
192,017355	815,546667	851,955000	805,837778	854,382222	856,809444	769,429444	822,828333
192,403248	747,584444	808,265000	844,673333	742,730000	813,119444	825,255556	817,973889
192,789113	774,283889	774,283889	810,692222	820,401111	762,147778	810,692222	771,856667
193,174949	830,110000	757,293333	774,283889	810,692222	708,748889	822,828333	820,401111
193,560757	810,692222	859,236667	764,575000	813,119444	868,945556	810,692222	854,382222
193,946537	764,575000	847,100556	820,401111	805,837778	854,382222	827,682778	902,926667
194,332288	837,391667	800,983333	820,401111	813,119444	834,964444	767,002222	825,255556
194,718011	868,945556	759,720556	771,856667	798,556111	796,128889	890,790556	856,809444
195,103705	820,401111	839,818889	847,100556	813,119444	769,429444	830,110000	786,420000
195,489371	808,265000	764,575000	808,265000	822,828333	745,157222	842,246111	830,110000
195,875009	817,973889	834,964444	854,382222	868,945556	864,091111	842,246111	808,265000
196,260618	888,363333	827,682778	856,809444	762,147778	783,992778	854,382222	851,955000
196,646199	883,508889	851,955000	817,973889	844,673333	747,584444	771,856667	849,527778
197,031751	859,236667	842,246111	805,837778	803,410556	832,537222	800,983333	851,955000
197,417275	861,663889	830,110000	856,809444	813,119444	813,119444	864,091111	781,565556
197,802771	825,255556	771,856667	781,565556	810,692222	752,438889	817,973889	878,654444
198,188237	827,682778	844,673333	837,391667	796,128889	832,537222	813,119444	927,198889
198,573676	856,809444	820,401111	817,973889	781,565556	805,837778	890,790556	825,255556
198,959085	859,236667	856,809444	815,546667	876,227222	813,119444	800,983333	910,208333
199,344466	786,420000	808,265000	808,265000	910,208333	817,973889	861,663889	839,818889
199,729819	827,682778	847,100556	834,964444	805,837778	820,401111	825,255556	783,992778
200,115143	820,401111	754,866111	842,246111	844,673333	822,828333	781,565556	844,673333
200,500438	808,265000	808,265000	839,818889	735,448333	796,128889	859,236667	837,391667
200,885705	832,537222	815,546667	783,992778	810,692222	793,701667	817,973889	800,983333
201,270943	820,401111	837,391667	866,518333	873,800000	832,537222	902,926667	820,401111
201,656152	847,100556	813,119444	827,682778	793,701667	793,701667	781,565556	866,518333
202,041333	825,255556	808,265000	851,955000	786,420000	861,663889	810,692222	808,265000
202,426485	832,537222	815,546667	888,363333	861,663889	854,382222	788,847222	820,401111
202,811608	779,138333	832,537222	842,246111	849,527778	890,790556	796,128889	830,110000
203,196703	808,265000	839,818889	832,537222	803,410556	793,701667	832,537222	859,236667
203,581769	820,401111	837,391667	781,565556	757,293333	859,236667	776,711111	800,983333
203,966806	798,556111	769,429444	745,157222	803,410556	834,964444	830,110000	859,236667
204,351814	827,682778	798,556111	856,809444	837,391667	798,556111	837,391667	830,110000
204,736794	815,546667	854,382222	827,682778	791,274444	762,147778	813,119444	864,091111
205,121745	822,828333	834,964444	847,100556	796,128889	757,293333	854,382222	827,682778
205,506667	830,110000	825,255556	849,527778	805,837778	837,391667	830,110000	851,955000
205,891560	805,837778	796,128889	813,119444	759,720556	842,246111	817,973889	798,556111
206,276424	822,828333	793,701667	825,255556	847,100556	827,682778	759,720556	754,866111
206,661260	825,255556	905,353889	820,401111	830,110000	800,983333	827,682778	767,002222
207,046066	796,128889	754,866111	817,973889	771,856667	878,654444	844,673333	752,438889
207,430844	800,983333	813,119444	813,119444	866,518333	871,372778	805,837778	737,875556
207,815593	771,856667	798,556111	832,537222	783,992778	822,828333	803,410556	822,828333
208,200313	813,119444	830,110000	834,964444	830,110000	808,265000	737,875556	830,110000
208,585003	827,682778	786,420000	849,527778	762,147778	791,274444	837,391667	800,983333
208,969665	830,110000	788,847222	767,002222	805,837778	798,556111	805,837778	873,800000
209,354299	793,701667	849,527778	844,673333	788,847222	825,255556	786,420000	827,682778
209,738903	817,973889	796,128889	830,110000	898,072222	808,265000	771,856667	839,818889
210,123478	849,527778	839,818889	771,856667	902,926667	851,955000	742,730000	837,391667
210,508024	859,236667	757,293333	796,128889	779,138333	796,128889	810,692222	764,575000
210,892541	856,809444	754,866111	815,546667	791,274444	837,391667	859,236667	754,866111
211,277029	796,128889	854,382222	805,837778	769,429444	861,663889	769,429444	798,556111
211,661488	805,837778	808,265000	745,157222	808,265000	866,518333	786,420000	803,410556
212,045918	839,818889	861,663889	800,983333	834,964444	815,546667	783,992778	834,964444
212,430318	810,692222	781,565556	827,682778	851,955000	762,147778	791,274444	830,110000
212,814690	849,527778	878,654444	800,983333	815,546667	808,265000	779,138333	793,701667
213,199033	854,382222	810,692222	861,663889	856,809444	866,518333	832,537222	791,274444
213,583346	832,537222	905,353889	864,091111	832,537222	817,973889	808,265000	834,964444
213,967631	842,246111	781,565556	800,983333	822,828333	827,682778	742,730000	839,818889
214,351886	779,138333	815,546667	798,556111	815,546667	735,448333	839,818889	813,119444
214,736112	893,217778	750,011667	817,973889	805,837778	830,110000	820,401111	769,429444
215,120309	861,663889	808,265000	830,110000	822,828333	847,100556	808,265000	759,720556
215,504476	798,556111	847,100556	798,556111	839,818889	817,973889	800,983333	771,856667
215,888615	733,021111	878,654444	783,992778	859,236667	847,100556	769,429444	791,274444
216,272724	830,110000	834,964444	851,955000	747,584444	917,490000	762,147778	808,265000
216,656804	762,147778	813,119444	822,828333	820,401111	791,274444	822,828333	844,673333
217,040854	762,147778	825,255556	810,692222	854,382222	837,391667	810,692222	798,556111
217,424876	868,945556	808,265000	822,828333	834,964444	825,255556	907,781111	805,837778
217,808868	898,072222	779,138333	805,837778	851,955000	827,682778	868,945556	810,692222
218,192830	798,556111	830,110000	803,410556	827,682778	808,265000	796,128889	798,556111
218,576764	825,255556	754,866111	783,992778	800,983333	764,575000	815,546667	834,964444
218,960668	839,818889	723,312222	808,265000	798,556111	851,955000	762,147778	733,021111
219,344543	808,265000	822,828333	805,837778	803,410556	849,527778	842,246111	907,781111
219,728388	800,983333	844,673333	847,100556	733,021111	827,682778	725,739444	783,992778
220,112204	791,274444	808,265000	825,255556	859,236667	849,527778	866,518333	834,964444
220,495991	830,110000	822,828333	866,518333	745,157222	791,274444	883,508889	868,945556
220,879748	873,800000	779,138333	798,556111	730,593889	842,246111	859,236667	767,002222
221,263476	815,546667	808,265000	825,255556	781,565556	786,420000	796,128889	805,837778
221,647174	856,809444	822,828333	793,701667	771,856667	830,110000	830,110000	808,265000
222,030843	786,420000	745,157222	834,964444	878,654444	815,546667	830,110000	783,992778
222,414482	839,818889	854,382222	754,866111	800,983333	779,138333	754,866111	849,527778
222,798092	791,274444	771,856667	800,983333	842,246111	842,246111	849,527778	810,692222
223,181672	864,091111	859,236667	786,420000	832,537222	810,692222	796,128889	798,556111
223,565223	815,546667	861,663889	713,603333	820,401111	883,508889	767,002222	839,818889
223,948744	834,964444	810,692222	798,556111	890,790556	844,673333	854,382222	800,983333
224,332236	827,682778	876,227222	774,283889	774,283889	888,363333	825,255556	832,537222
224,715698	878,654444	902,926667	820,401111	820,401111	820,401111	866,518333	810,692222
225,099131	805,837778	798,556111	815,546667	820,401111	871,372778	851,955000	837,391667
225,482534	759,720556	854,382222	783,992778	856,809444	832,537222	825,255556	822,828333
225,865907	786,420000	861,663889	796,128889	786,420000	844,673333	822,828333	796,128889
226,249251	832,537222	779,138333	905,353889	771,856667	817,973889	851,955000	842,246111
226,632565	893,217778	910,208333	810,692222	767,002222	864,091111	859,236667	769,429444
227,015850	851,955000	825,255556	878,654444	781,565556	851,955000	783,992778	844,673333
227,399104	774,283889	820,401111	767,002222	839,818889	810,692222	796,128889	817,973889
227,782329	788,847222	815,546667	783,992778	825,255556	866,518333	856,809444	856,809444
228,165525	800,983333	759,720556	798,556111	856,809444	895,645000	885,936111	842,246111
228,548691	866,518333	786,420000	837,391667	871,372778	834,964444	834,964444	830,110000
228,931827	805,837778	762,147778	788,847222	800,983333	842,246111	817,973889	774,283889
229,314933	825,255556	803,410556	762,147778	830,110000	868,945556	861,663889	813,119444
229,698009	793,701667	825,255556	810,692222	757,293333	796,128889	847,100556	783,992778
230,081056	837,391667	771,856667	827,682778	822,828333	849,527778	800,983333	851,955000
230,464073	849,527778	854,382222	803,410556	810,692222	876,227222	842,246111	769,429444
230,847060	825,255556	837,391667	793,701667	885,936111	813,119444	825,255556	800,983333
231,230017	861,663889	888,363333	793,701667	881,081667	825,255556	864,091111	854,382222
231,612944	808,265000	769,429444	774,283889	827,682778	750,011667	815,546667	854,382222
231,995842	827,682778	808,265000	813,119444	830,110000	803,410556	834,964444	820,401111
232,378709	786,420000	868,945556	847,100556	793,701667	847,100556	752,438889	759,720556
232,761547	825,255556	813,119444	820,401111	827,682778	805,837778	871,372778	800,983333
233,144355	817,973889	856,809444	859,236667	820,401111	810,692222	750,011667	881,081667
233,527133	793,701667	825,255556	822,828333	871,372778	820,401111	834,964444	854,382222
233,909881	750,011667	762,147778	798,556111	769,429444	813,119444	791,274444	830,110000
234,292599	791,274444	808,265000	844,673333	827,682778	837,391667	825,255556	788,847222
234,675287	825,255556	813,119444	832,537222	813,119444	864,091111	844,673333	742,730000
235,057945	830,110000	810,692222	776,711111	851,955000	788,847222	745,157222	851,955000
235,440574	740,302778	788,847222	800,983333	803,410556	832,537222	810,692222	796,128889
235,823172	842,246111	817,973889	779,138333	817,973889	878,654444	796,128889	820,401111
236,205740	864,091111	808,265000	842,246111	728,166667	791,274444	839,818889	825,255556
236,588278	859,236667	800,983333	798,556111	796,128889	820,401111	798,556111	830,110000
236,970786	798,556111	791,274444	793,701667	800,983333	820,401111	805,837778	839,818889
237,353264	859,236667	781,565556	837,391667	830,110000	803,410556	907,781111	776,711111
237,735712	878,654444	783,992778	873,800000	783,992778	815,546667	803,410556	822,828333
238,118130	827,682778	813,119444	825,255556	861,663889	839,818889	764,575000	810,692222
238,500517	788,847222	849,527778	817,973889	866,518333	798,556111	830,110000	856,809444
238,882875	837,391667	832,537222	851,955000	842,246111	825,255556	800,983333	827,682778
239,265202	776,711111	832,537222	830,110000	854,382222	783,992778	752,438889	810,692222
239,647499	742,730000	817,973889	779,138333	808,265000	890,790556	898,072222	808,265000
240,029767	793,701667	817,973889	864,091111	820,401111	786,420000	776,711111	834,964444
240,412003	808,265000	783,992778	764,575000	786,420000	815,546667	839,818889	817,973889
240,794210	796,128889	800,983333	815,546667	815,546667	871,372778	803,410556	834,964444
241,176387	822,828333	740,302778	810,692222	834,964444	849,527778	815,546667	791,274444
241,558533	830,110000	735,448333	791,274444	808,265000	798,556111	815,546667	805,837778
241,940649	776,711111	839,818889	864,091111	752,438889	742,730000	851,955000	791,274444
242,322734	791,274444	854,382222	873,800000	895,645000	805,837778	798,556111	844,673333
242,704790	800,983333	769,429444	825,255556	866,518333	813,119444	842,246111	820,401111
243,086815	808,265000	786,420000	810,692222	866,518333	834,964444	844,673333	827,682778
243,468810	805,837778	781,565556	834,964444	786,420000	796,128889	842,246111	781,565556
243,850774	825,255556	881,081667	856,809444	871,372778	864,091111	866,518333	781,565556
244,232709	827,682778	808,265000	813,119444	842,246111	800,983333	779,138333	774,283889
244,614612	815,546667	750,011667	866,518333	781,565556	803,410556	776,711111	825,255556
244,996486	798,556111	718,457778	873,800000	776,711111	822,828333	793,701667	805,837778
245,378329	849,527778	805,837778	781,565556	842,246111	820,401111	842,246111	757,293333
245,760142	820,401111	825,255556	856,809444	764,575000	796,128889	771,856667	822,828333
246,141924	876,227222	859,236667	861,663889	759,720556	825,255556	842,246111	805,837778
246,523676	783,992778	793,701667	713,603333	781,565556	800,983333	844,673333	861,663889
246,905397	873,800000	808,265000	781,565556	847,100556	820,401111	820,401111	774,283889
247,287088	776,711111	798,556111	832,537222	866,518333	851,955000	769,429444	878,654444
247,668748	754,866111	757,293333	822,828333	825,255556	856,809444	752,438889	825,255556
248,050378	837,391667	832,537222	810,692222	861,663889	793,701667	837,391667	813,119444
248,431978	771,856667	781,565556	861,663889	774,283889	822,828333	776,711111	832,537222
248,813547	895,645000	800,983333	864,091111	788,847222	796,128889	783,992778	791,274444
249,195085	830,110000	825,255556	864,091111	832,537222	815,546667	822,828333	817,973889
249,576593	810,692222	786,420000	767,002222	830,110000	779,138333	759,720556	798,556111
249,958070	791,274444	847,100556	762,147778	830,110000	808,265000	798,556111	847,100556
250,339517	830,110000	854,382222	786,420000	813,119444	837,391667	822,828333	825,255556
250,720933	788,847222	854,382222	759,720556	883,508889	815,546667	781,565556	781,565556
251,102318	832,537222	813,119444	783,992778	788,847222	851,955000	827,682778	788,847222
251,483673	881,081667	885,936111	837,391667	820,401111	810,692222	822,828333	800,983333
251,864997	798,556111	805,837778	859,236667	808,265000	805,837778	864,091111	754,866111
252,246291	868,945556	842,246111	842,246111	873,800000	873,800000	847,100556	842,246111
252,627554	774,283889	798,556111	856,809444	793,701667	871,372778	752,438889	796,128889
253,008786	791,274444	817,973889	781,565556	820,401111	825,255556	810,692222	798,556111
253,389987	822,828333	800,983333	783,992778	834,964444	827,682778	827,682778	905,353889
253,771158	834,964444	800,983333	851,955000	800,983333	815,546667	783,992778	832,537222
254,152298	774,283889	776,711111	779,138333	781,565556	825,255556	856,809444	837,391667
254,533408	895,645000	805,837778	808,265000	808,265000	873,800000	856,809444	781,565556
254,914486	788,847222	861,663889	873,800000	803,410556	847,100556	827,682778	781,565556
255,295534	844,673333	837,391667	805,837778	771,856667	820,401111	847,100556	830,110000
255,676551	847,100556	827,682778	774,283889	873,800000	805,837778	800,983333	844,673333
256,057537	820,401111	769,429444	798,556111	834,964444	779,138333	847,100556	844,673333
256,438492	735,448333	822,828333	742,730000	779,138333	856,809444	847,100556	844,673333
256,819417	825,255556	808,265000	842,246111	817,973889	788,847222	805,837778	723,312222
257,200310	878,654444	803,410556	905,353889	774,283889	844,673333	810,692222	878,654444
257,581173	805,837778	813,119444	810,692222	827,682778	893,217778	834,964444	783,992778
257,962005	793,701667	825,255556	837,391667	813,119444	764,575000	885,936111	813,119444
258,342806	803,410556	842,246111	849,527778	800,983333	820,401111	825,255556	798,556111
258,723576	839,818889	817,973889	774,283889	803,410556	851,955000	864,091111	752,438889
259,104315	832,537222	805,837778	834,964444	825,255556	796,128889	774,283889	783,992778
259,485023	783,992778	817,973889	793,701667	798,556111	825,255556	767,002222	854,382222
259,865700	796,128889	881,081667	834,964444	827,682778	774,283889	817,973889	764,575000
260,246347	822,828333	798,556111	781,565556	902,926667	808,265000	791,274444	834,964444
260,626962	876,227222	757,293333	805,837778	837,391667	759,720556	902,926667	810,692222
261,007546	854,382222	808,265000	781,565556	815,546667	813,119444	888,363333	834,964444
261,388099	791,274444	822,828333	820,401111	837,391667	762,147778	847,100556	827,682778
261,768621	820,401111	837,391667	859,236667	783,992778	832,537222	820,401111	805,837778
262,149112	759,720556	825,255556	827,682778	861,663889	847,100556	873,800000	890,790556
262,529573	783,992778	798,556111	808,265000	820,401111	788,847222	786,420000	822,828333
262,910002	837,391667	832,537222	830,110000	849,527778	868,945556	893,217778	810,692222
263,290399	839,818889	883,508889	803,410556	779,138333	793,701667	915,062778	793,701667
263,670766	820,401111	793,701667	864,091111	849,527778	810,692222	849,527778	825,255556
264,051102	769,429444	898,072222	767,002222	803,410556	796,128889	808,265000	827,682778
264,431406	779,138333	864,091111	851,955000	834,964444	769,429444	842,246111	856,809444
264,811680	779,138333	813,119444	866,518333	834,964444	808,265000	767,002222	817,973889
265,191922	813,119444	813,119444	873,800000	832,537222	837,391667	915,062778	871,372778
265,572133	885,936111	810,692222	859,236667	815,546667	832,537222	839,818889	873,800000
265,952313	820,401111	873,800000	817,973889	844,673333	827,682778	851,955000	786,420000
266,332461	754,866111	873,800000	800,983333	796,128889	752,438889	796,128889	839,818889
266,712578	793,701667	932,053333	740,302778	854,382222	788,847222	759,720556	830,110000
267,092665	830,110000	868,945556	844,673333	864,091111	810,692222	803,410556	851,955000
267,472719	854,382222	815,546667	781,565556	798,556111	805,837778	827,682778	893,217778
267,852743	817,973889	800,983333	895,645000	881,081667	723,312222	868,945556	876,227222
268,232735	805,837778	864,091111	868,945556	873,800000	832,537222	883,508889	767,002222
268,612696	849,527778	881,081667	842,246111	783,992778	861,663889	871,372778	839,818889
268,992626	820,401111	851,955000	856,809444	837,391667	822,828333	859,236667	815,546667
269,372524	810,692222	832,537222	808,265000	757,293333	815,546667	849,527778	788,847222
269,752391	878,654444	798,556111	825,255556	856,809444	791,274444	842,246111	834,964444
270,132226	876,227222	822,828333	861,663889	815,546667	864,091111	859,236667	817,973889
270,512030	871,372778	839,818889	890,790556	890,790556	810,692222	825,255556	805,837778
270,891803	791,274444	822,828333	796,128889	808,265000	825,255556	769,429444	890,790556
271,271545	830,110000	822,828333	885,936111	871,372778	861,663889	837,391667	825,255556
271,651255	791,274444	796,128889	839,818889	839,818889	912,635556	839,818889	817,973889
272,030933	839,818889	822,828333	844,673333	854,382222	805,837778	842,246111	876,227222
272,410580	822,828333	851,955000	776,711111	817,973889	740,302778	856,809444	825,255556
272,790196	723,312222	898,072222	847,100556	847,100556	866,518333	791,274444	827,682778
273,169780	813,119444	849,527778	825,255556	854,382222	776,711111	820,401111	851,955000
273,549332	788,847222	757,293333	822,828333	895,645000	919,917222	825,255556	844,673333
273,928853	830,110000	844,673333	803,410556	810,692222	788,847222	805,837778	864,091111
274,308343	796,128889	851,955000	817,973889	881,081667	798,556111	817,973889	827,682778
274,687800	876,227222	767,002222	817,973889	815,546667	834,964444	810,692222	793,701667
275,067227	822,828333	871,372778	905,353889	893,217778	842,246111	847,100556	830,110000
275,446622	822,828333	859,236667	873,800000	847,100556	878,654444	830,110000	808,265000
275,825985	764,575000	815,546667	805,837778	747,584444	837,391667	805,837778	771,856667
276,205316	827,682778	796,128889	822,828333	856,809444	859,236667	890,790556	813,119444
276,584616	815,546667	844,673333	783,992778	771,856667	791,274444	832,537222	849,527778
276,963885	830,110000	849,527778	822,828333	820,401111	788,847222	834,964444	805,837778
277,343121	783,992778	793,701667	861,663889	808,265000	803,410556	815,546667	832,537222
277,722326	888,363333	881,081667	817,973889	837,391667	805,837778	881,081667	788,847222
278,101499	856,809444	820,401111	822,828333	810,692222	808,265000	847,100556	878,654444
278,480641	893,217778	876,227222	793,701667	847,100556	805,837778	878,654444	832,537222
278,859751	781,565556	878,654444	827,682778	847,100556	803,410556	800,983333	754,866111
279,238829	820,401111	834,964444	779,138333	837,391667	839,818889	871,372778	716,030556
279,617875	873,800000	915,062778	830,110000	752,438889	813,119444	822,828333	822,828333
279,996890	779,138333	927,198889	847,100556	781,565556	890,790556	786,420000	781,565556
280,375873	859,236667	827,682778	861,663889	800,983333	810,692222	859,236667	793,701667
280,754824	876,227222	861,663889	876,227222	815,546667	861,663889	851,955000	805,837778
281,133743	949,043889	771,856667	781,565556	830,110000	815,546667	861,663889	810,692222
281,512631	866,518333	788,847222	813,119444	830,110000	771,856667	827,682778	839,818889
281,891486	803,410556	798,556111	854,382222	849,527778	888,363333	847,100556	847,100556
282,270310	817,973889	876,227222	737,875556	813,119444	776,711111	817,973889	837,391667
282,649102	800,983333	839,818889	798,556111	762,147778	808,265000	876,227222	825,255556
283,027862	837,391667	808,265000	837,391667	946,616667	898,072222	813,119444	767,002222
283,406590	878,654444	820,401111	830,110000	866,518333	745,157222	762,147778	815,546667
283,785286	793,701667	740,302778	805,837778	825,255556	820,401111	871,372778	837,391667
284,163950	767,002222	740,302778	837,391667	898,072222	851,955000	820,401111	888,363333
284,542582	849,527778	810,692222	881,081667	861,663889	932,053333	856,809444	827,682778
284,921183	796,128889	803,410556	832,537222	750,011667	854,382222	834,964444	788,847222
285,299751	827,682778	878,654444	876,227222	837,391667	808,265000	815,546667	839,818889
285,678287	788,847222	849,527778	878,654444	796,128889	842,246111	844,673333	873,800000
286,056792	810,692222	907,781111	878,654444	878,654444	834,964444	866,518333	878,654444
286,435264	745,157222	754,866111	832,537222	815,546667	805,837778	851,955000	810,692222
286,813704	817,973889	832,537222	851,955000	844,673333	827,682778	771,856667	837,391667
287,192112	788,847222	791,274444	871,372778	907,781111	827,682778	888,363333	893,217778
287,570489	762,147778	783,992778	723,312222	798,556111	808,265000	820,401111	832,537222
287,948833	851,955000	822,828333	885,936111	825,255556	893,217778	781,565556	834,964444
288,327145	810,692222	813,119444	796,128889	856,809444	844,673333	847,100556	893,217778
288,705425	861,663889	859,236667	847,100556	771,856667	820,401111	788,847222	885,936111
289,083672	737,875556	817,973889	898,072222	808,265000	757,293333	774,283889	830,110000
289,461888	793,701667	830,110000	820,401111	849,527778	837,391667	876,227222	800,983333
289,840071	856,809444	781,565556	854,382222	815,546667	810,692222	832,537222	830,110000
290,218223	861,663889	871,372778	844,673333	815,546667	837,391667	783,992778	822,828333
290,596342	885,936111	783,992778	730,593889	856,809444	825,255556	900,499444	864,091111
290,974429	827,682778	791,274444	839,818889	800,983333	781,565556	837,391667	820,401111
291,352483	803,410556	902,926667	830,110000	847,100556	842,246111	849,527778	767,002222
291,730506	878,654444	822,828333	793,701667	793,701667	803,410556	861,663889	827,682778
292,108496	830,110000	842,246111	842,246111	900,499444	842,246111	844,673333	805,837778
292,486454	832,537222	861,663889	781,565556	842,246111	776,711111	856,809444	832,537222
292,864379	822,828333	859,236667	837,391667	834,964444	859,236667	793,701667	783,992778
293,242273	878,654444	844,673333	796,128889	837,391667	815,546667	783,992778	803,410556
293,620134	817,973889	817,973889	817,973889	842,246111	898,072222	910,208333	754,866111
293,997963	881,081667	798,556111	810,692222	822,828333	822,828333	856,809444	878,654444
294,375759	885,936111	796,128889	786,420000	888,363333	866,518333	878,654444	786,420000
294,753523	905,353889	864,091111	844,673333	885,936111	919,917222	859,236667	810,692222
295,131255	873,800000	915,062778	934,480556	842,246111	895,645000	859,236667	883,508889
295,508954	876,227222	949,043889	975,743333	878,654444	936,907778	922,344444	929,626111
295,886621	878,654444	900,499444	929,626111	905,353889	924,771667	893,217778	1000,015556
296,264255	934,480556	776,711111	873,800000	941,762222	951,471111	922,344444	900,499444
296,641857	834,964444	774,283889	861,663889	866,518333	822,828333	849,527778	876,227222
297,019427	907,781111	851,955000	791,274444	842,246111	827,682778	854,382222	825,255556
297,396964	827,682778	825,255556	798,556111	854,382222	861,663889	832,537222	788,847222
297,774469	868,945556	803,410556	774,283889	769,429444	805,837778	859,236667	771,856667
298,151941	832,537222	805,837778	885,936111	774,283889	839,818889	747,584444	803,410556
298,529380	854,382222	881,081667	815,546667	817,973889	800,983333	839,818889	902,926667
298,906788	813,119444	808,265000	793,701667	881,081667	834,964444	868,945556	847,100556
299,284162	888,363333	849,527778	793,701667	861,663889	873,800000	842,246111	888,363333
299,661504	861,663889	837,391667	788,847222	834,964444	817,973889	847,100556	834,964444
300,038814	861,663889	851,955000	830,110000	917,490000	847,100556	767,002222	871,372778
300,416090	868,945556	873,800000	907,781111	849,527778	796,128889	924,771667	919,917222
300,793335	1012,151667	997,588333	1024,287778	1046,132778	958,752778	958,752778	980,597778
301,170546	963,607222	1046,132778	990,306667	1048,560000	978,170556	963,607222	953,898333
301,547726	970,888889	939,335000	958,752778	987,879444	997,588333	987,879444	1007,297222
301,924872	851,955000	902,926667	890,790556	868,945556	851,955000	856,809444	917,490000
302,301986	832,537222	900,499444	839,818889	839,818889	868,945556	859,236667	817,973889
302,679067	868,945556	856,809444	847,100556	837,391667	834,964444	839,818889	750,011667
303,056115	791,274444	881,081667	868,945556	849,527778	890,790556	859,236667	808,265000
303,433131	830,110000	815,546667	834,964444	791,274444	856,809444	837,391667	839,818889
303,810114	808,265000	932,053333	881,081667	861,663889	871,372778	813,119444	834,964444
304,187064	813,119444	813,119444	783,992778	830,110000	834,964444	883,508889	864,091111
304,563982	929,626111	861,663889	825,255556	861,663889	854,382222	793,701667	747,584444
304,940866	796,128889	851,955000	873,800000	815,546667	830,110000	813,119444	854,382222
305,317718	805,837778	825,255556	832,537222	793,701667	861,663889	798,556111	820,401111
305,694537	871,372778	779,138333	820,401111	861,663889	878,654444	883,508889	750,011667
306,071324	800,983333	851,955000	832,537222	861,663889	805,837778	730,593889	861,663889
306,448077	873,800000	854,382222	864,091111	851,955000	822,828333	871,372778	847,100556
306,824798	754,866111	820,401111	873,800000	851,955000	820,401111	854,382222	822,828333
307,201486	779,138333	864,091111	847,100556	851,955000	907,781111	762,147778	793,701667
307,578141	839,818889	876,227222	871,372778	800,983333	810,692222	888,363333	844,673333
307,954763	786,420000	844,673333	915,062778	888,363333	888,363333	822,828333	815,546667
308,331352	859,236667	888,363333	876,227222	847,100556	876,227222	808,265000	781,565556
308,707908	910,208333	817,973889	910,208333	839,818889	907,781111	783,992778	873,800000
309,084432	803,410556	883,508889	810,692222	847,100556	781,565556	842,246111	861,663889
309,460922	796,128889	854,382222	839,818889	837,391667	893,217778	849,527778	837,391667
309,837379	888,363333	827,682778	827,682778	776,711111	878,654444	839,818889	849,527778
310,213804	864,091111	900,499444	902,926667	900,499444	944,189444	905,353889	895,645000
310,590195	1036,423889	1055,841667	1080,113889	1114,095000	1058,268889	1067,977778	968,461667
310,966554	1616,530000	1694,201111	1723,327778	1597,112222	1606,821111	1616,530000	1582,548889
